id_resultado,fitness,tiempoEjecucion,solucion,fk_id_experimento
192,0.360336657836673,1.873,"[0.32581621853972914, 0.3908507315090175, 0.017846076380092297, -0.1375195052639614, 0.00615982529582565, 0.14744235041044423, -0.13582545344143032, 0.05965171261731024, 0.1395741037977533, -0.2390358518150641, 0.16325551066376254, 0.09811648296860324, -0.06608739228824664, 0.005342291018033961, 0.16628486852080235, -0.18239444980037742, 0.04583760795111432, 0.1051109281499311, -0.24866378787613289, 0.029881237296592766, -0.028211120072658823, 0.17655443070514784, 0.044203656677323656, 0.04910069636235467, 0.01805014238139627, 0.015989201965908764, -0.2096938764838155, 0.0042276368336762035, -0.19505736998468137, 0.17018612656758036]",192
193,0.0245355818647679,2.065,"[0.0018025946049714675, -0.07759188649502825, 0.00019335341312768357, -0.016061107803974618, -0.007850528630386844, 0.08576207763944903, 0.003548219928810001, 0.02196078722539001, -0.008927216246960842, 0.0013620714163539518, -0.03231600643193567, 0.003686584556412848, -0.0441628301802601, -0.007238045896354226, -0.00016279693130989877, 0.007925912045558958, -0.06566612868959862, -0.007704688253273378, 0.014331112760459992, 0.00037214105231880395, -0.0016972431187148368, 0.040783350525175406, -0.017367307380099183, 0.019240632285464392, -0.0013364683512329721, -0.13371313103254062, 0.02179686458007403, -0.025299435648288886, -0.02759160484675872, -0.036756802719788914]",193
194,0.0293205872244238,2.164,"[-0.0017827935408786923, 0.09014433774622932, 0.028468158029472435, -9.748565207353246e-05, -0.03524318296657839, 0.007230905771432323, 0.0019355826981240938, -0.015916012280470987, -0.06014247399251325, -0.020562402359211123, 0.0012426306032061079, -0.07665497246617152, 0.12763605338574782, -0.012203857671519644, 0.0001984821446611321, -0.008015116977610983, -0.08055220030865161, 0.08644754642297862, -0.0010184853312877405, -0.001277381240730509, -0.011480270756875235, 0.014653316624148887, -0.007114089387261008, 0.0029196684321452144, 0.032736447712047236, -0.0036599796538349196, 0.023423622093191043, 0.13188239816478575, 0.10058325131150984, -0.010664987431760137]",194
195,0.0731850360230894,2.37,"[0.1194349869634531, -0.004872087402402106, 0.06102924959030082, -0.0349793470489424, 0.008618164374009923, 0.015164683401279508, 0.12351457362282751, -0.13884276622014116, -0.00039863094519423725, 0.08225302472540043, 0.10431800925587285, 0.04420005990285473, -0.23286011808441645, 0.001834850578828313, -0.0993967460315749, -0.012875801075681259, 0.00821599649601431, 0.007042281757866811, -0.05306018255407625, 0.07281256158331326, -0.004720860236215566, 0.03848387807854156, -0.011434753426388696, -0.15235402860743266, 0.00015052806666167648, -0.009236132910362115, 0.02027802080556893, 0.06620768891987434, -0.049275955448697034, -0.08180740733074277]",195
196,-6325.8440195705,1.867,"[446.22199809167034, -299.590753311369, -500.0, 417.49351556104983, 500.0, -500.0, 406.90329656333927, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -282.28303485139065, 500.0, -500.0, -500.0, -500.0, 193.90307344477492, -500.0, -500.0, -500.0, 413.8641367705288, -500.0, -500.0, 215.18858937033042, -300.8987105974954, 419.829457788283, 411.6293041437725]",196
197,-3980.77265875585,2.113,"[218.27699384157992, 207.61721036906366, 432.54816066839874, 500.0, 500.0, -500.0, -283.884287947094, 500.0, -500.0, -279.93922990600396, -309.90741516783174, -500.0, -500.0, 240.18243266483563, 67.32693380311503, 209.34221871555349, 500.0, -500.0, -500.0, -307.3927377566198, -500.0, 494.9660134698904, -500.0, 500.0, -304.28907201917974, -500.0, -500.0, -337.2805002973342, -500.0, 405.30545205836444]",197
198,-4130.96783740719,2.144,"[-500.0, 419.4426062017446, 407.566438115233, -500.0, 211.32245065649525, -500.0, -500.0, 419.8042530524788, 500.0, -500.0, 500.0, -500.0, 500.0, -500.0, -500.0, -500.0, -500.0, 438.64388580098074, -301.2306329645435, 500.0, 500.0, 419.61557045182155, -500.0, 500.0, 415.66365303943513, 500.0, -500.0, 479.86356945277186, 63.92606244492277, -500.0]",198
199,-3517.29276171751,0.877,"[65.2694340331022, -486.66850401622554, -185.60325410946703, -53.63618452309673, -274.04563135888725, -147.58286740801466, 440.39210072440017, -470.8936187737749, 445.56497627530854, -276.2340704862139, 197.29465712855952, 412.7658657280263, -255.98719267733287, 53.64757677678166, -297.85031283990736, 447.6421455805549, 415.9292764341836, -281.54227854463335, -478.6165886788714, -92.89857598444577, -21.093225105717682, 40.240116730799656, -97.00858687079037, -107.36106284205762, -280.23631795683207, 86.29818125074515, 104.72794766528429, -326.8608150021963, -25.13096777881362, -39.14841680636676]",199
200,-3252.08762819597,0.737,"[-497.5577751312003, -293.1921600082743, -382.14641138970404, -500.0, 257.87914763893605, 229.35982592047586, -89.26989486240608, -323.28026135635923, 374.64797256812386, -500.0, 28.179448356467752, 4.189362792806993, 387.2605614790752, -84.86357675402203, 210.32550326683602, -315.1933585023504, -286.9674134142287, -500.0, -164.01375658230103, 117.97627220874703, -94.40409498626713, -271.83501783731026, -273.716726789436, 76.15764602906626, -306.28240723206386, 155.35299540261636, 46.948032673454655, -287.59129926057614, -243.68299124942502, -500.0]",200
201,-2862.73662298274,0.546,"[-71.70654246807244, 46.441559400620406, -36.951864550169766, 13.998804411290058, -314.86887612961, 220.15177347534913, -321.06465027753967, 23.52527594811186, 172.0434288285742, 45.88285819650802, 379.66553909449675, -142.34866070690148, 246.74779939227736, -257.825401793094, -228.03911050543422, -243.82608025549462, 342.041034739718, 210.50294826297522, 432.27642807018316, -72.80517970890926, 183.21203540723246, 426.95333141030704, 384.1122515655482, -3.432695859196417, -31.645707066239815, 436.59481863421615, -167.5183876650061, -500.0, 52.67761669398091, 79.12692075101556]",201
202,-2927.53089208707,1.852,"[-500.0, -500.0, 499.7323561633867, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.0413113678404, 499.240249619566, -500.0, 499.6375228833557, -500.0, 499.5788013792497, 499.8747641270277, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.36862008603646, -500.0, -500.0, -500.0, -500.0, -500.0]",202
203,-2921.36988415495,1.781,"[499.2376354549142, -500.0, -500.0, -500.0, 499.9577907088565, 499.5161379246947, 499.9813289085964, -500.0, 499.3497124049077, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, -500.0, 499.6763136864484, -500.0, -500.0, -500.0, -500.0, -500.0, 499.3245742387462, -500.0, -500.0]",203
204,-2576.11129476997,5.169,"[-500.0, -500.0, -500.0, -500.0, 499.32904302696073, -500.0, 499.2163015258937, -500.0, -500.0, -500.0, -500.0, 499.1521670231192, -500.0, 499.87145875484686, -500.0, -500.0, 499.8206460649497, -500.0, -500.0, -500.0, 499.6278554605948, -500.0, -500.0, -500.0, -500.0, 499.117995000196, 499.4355396327396, -500.0, -500.0, -500.0]",204
205,-4405.22152887591,1.896,"[-127.48734497323282, 78.85439220392102, 58.388619043740135, -336.9904861935808, 414.57927489922844, 200.2102854301306, -96.70140057138471, 40.2074225771419, 399.33167294112525, 153.40741580814927, 397.3292466265764, 375.42902259320203, 85.13899928562172, 131.52382970207339, 195.394892499819, -66.91444168867476, 193.14681526870655, -42.06771628940442, -290.09580946395465, -500.0, 421.83098597014964, 189.74066020508758, 181.20301381880506, 16.382918535184672, 173.2214985660247, 194.93693928565102, 152.67932472469647, 425.05437796830273, -27.92348015775508, 410.2724517781913]",205
206,-5972.25637184095,1.921,"[447.4132085850109, 339.02112556569824, -349.6492993801829, 412.1328134227067, 421.32211617383985, 401.5029684028228, 398.1025031741616, -328.3354106976304, 163.58909556406942, 419.4093017119388, 306.6317301645952, -174.45444415571535, 443.4299115843303, -268.9947290445342, 120.45712807148233, 403.73434041364334, 340.8944558926256, 412.1955582315087, 377.0966301577692, 387.90652826663484, 236.3363588821237, 197.29159750602366, -322.22461517522333, -330.348292318805, 377.9146269106774, 410.8372868569561, 447.9973414031631, 198.15837400953788, -314.5768914461923, -500.0]",206
207,-5154.74437736932,1.551,"[172.55690944366881, 347.45064683912074, 140.26351732129805, -140.8403092500366, 407.7940418609547, 15.17475098934231, 182.41566135619794, -350.522631103864, -125.373677582302, 414.5858167884227, -321.94791305655184, 64.11214868196691, -317.47113738568726, 409.8981128948678, 210.48949789896284, 14.320293175801464, 145.42782336164763, -103.1694859041144, -118.63960059669472, 428.1025341262862, -95.77914856754767, 396.09465717723447, 221.4551615286811, 400.5387502394762, 420.2387256947681, 45.92085799220042, 178.1004183315181, 222.49691692943037, 446.8602835650244, 395.7267455922932]",207
208,-2256.04297999887,0.68,"[131.6676809814568, -61.02260056105447, -237.3425752381133, 196.61867254341755, 182.01580131430953, 186.18490163025527, 193.87266414670285, -178.4767396529455, -337.1436843273205, -289.9567638729386, -500.0, -17.105868227139467, -169.31150725116171, 18.124870384122495, 394.3156519515628, 354.3604305513097, -56.4277135888237, 446.97077036927664, 110.26936378258569, -290.09448042732623, -109.74869377854021, -235.62120115386992, 500.0, 127.91859509494536, -173.4203455983264, 199.12702135875816, 418.16237138647847, -327.7547722979025, 192.09040140778632, -49.837838332866625]",208
209,-2163.62347503726,0.725,"[-275.7392929522061, -7.16938427715334, 1.3286581593520737, -54.92118104150762, -500.0, -361.4698167794859, 197.75426580730968, -67.71984646089417, 138.0634720399831, 403.13341456961047, 402.7452794299172, 93.7865650970058, -499.5838673587539, -34.16577769949211, -18.78863673897721, -500.0, -271.5721443901419, 450.0562967568415, 115.03334211509282, 113.4515535646163, -136.69735472852787, -500.0, -78.41747539742072, -27.807516414704185, -343.8926678928163, 98.111612997816, 173.79623438909164, 139.161976864214, 184.907421585957, -56.156277209775304]",209
210,-2355.19114934222,0.862,"[53.85924308124422, -0.3080115703675214, -9.48137973519058, -106.125100571272, 420.8337697777097, 144.39562758078338, 190.001369024905, -494.1343547434294, -288.4548264188318, 82.27943609753844, 137.33656580563013, 228.6759223507827, 80.51982342530378, -163.5674098885996, 178.3304063604337, 35.958981409165474, 13.855650998216865, 110.47156733349546, -117.05854921336815, 427.23897691272185, 470.0599415895744, -250.8947538158598, -313.9465027966756, -12.023457028841671, 10.622658140927019, -48.223292894823146, -49.31117800963864, 454.4870198458427, -149.6202963807833, -42.6650892852077]",210
211,331.26124654922,0.746,"[-1.0620152647549965, -4.044564835721815, -0.9269224085346982, 0.9497608495292071, -5.12, -5.12, -5.12, -0.1097379914542536, 5.12, -3.002610434689575, -1.9631915410076597, 0.8192832008436196, -0.19925106883993918, -1.9535006929717542, -0.08481599191342487, -1.0148957164277983, 0.07477846585805024, -3.0021142570397754, 0.3863148439272914, -3.0099733533291406, -0.8715488697766456, -5.066313578688389, -0.5574407023548317, 1.9029765061158876, -5.12, 0.17808168371658362, 1.9903978382274359, -0.9204294573187338, -1.9717660351430932, 4.146118139493175]",211
212,347.142115864864,0.693,"[0.8773606069585252, -5.12, 1.7955136466821886, 2.0166634644824923, -0.010517140484484017, -1.872233251981266, -2.9563556717385238, -4.023642361730541, 0.9043164117246341, -1.9754167302351864, 2.9468201372852283, 3.1416883851985578, 5.12, -0.043420462995218914, -5.12, -5.105061428086262, 1.9398670415866368, 5.12, 2.742992157063779, 2.7827347765072736, -2.7355779591714113, 0.9380598298509241, 3.338058670118556, -5.12, -0.060717715450869576, 0.15319051693602645, -0.03314602209640426, 0.8849993109962528, 0.03907578258043598, 0.9737069398807916]",212
213,343.474686610926,0.752,"[-0.7472929760754519, 2.9901375264976577, 1.0309401189721554, 3.0589039097298327, 3.943209727935999, -0.2935498310630977, 0.9943748194011512, -1.0001477553621414, -1.0692439500013453, 1.019104467583074, -5.12, -5.12, -1.9941853703134056, 2.1200986586897197, 0.08830323886277808, -0.9896590352855251, -5.12, -5.12, 5.12, -0.8558468809504667, 2.1445124403441276, -1.8822681315833731, 1.0047322317226324, 1.0783380822335782, -0.8755284090162969, -0.029676096572591945, 5.12, -2.982695510943473, -5.12, -5.075100240054969]",213
214,253.801760238348,0.592,"[-3.010291930635953, -0.11440390603649173, -0.042569836254251564, 0.8744828398228083, 0.1951637796188474, -1.951631208354557, -0.8586940057711755, -0.16483770862677763, 0.023112312107809032, -0.15151848377008553, -0.42267252795426047, -3.030035570214811, 0.20767775352636836, -0.8883468461527424, -1.9276933511257164, -0.07794524919904972, -5.12, 0.2687347647454867, -0.7757905319737575, 4.039345797755712, -4.422360621934924, -0.1481255343500154, 3.3376329648397465, -0.023976120869212414, -0.023684306532799928, 0.16361633554354074, 1.257389741290804, -0.18371381481044155, 0.7568767987331304, 0.06538657278402682]",214
215,192.020730185965,0.652,"[1.8740167898487123, 0.040789011121223503, -0.2259519900172867, 0.7038512109636834, -1.042820640752927, 0.00036563191381082177, 0.34332520667378497, -0.07962040268646081, -0.15630433875302863, 0.11354239870856492, 0.18209633240889253, 0.028387824812184437, 0.07385242257636458, -0.013574320472710732, -1.0844688475380418e-05, 1.2888436790285644, -1.0074262125834355, -0.3262020877285148, 0.7793712846290606, -0.1440273823823517, 2.0655090500036932, -0.02785703833179272, 0.0032948651410159083, 0.2135229273022138, -0.5837391801760514, -2.478893843091272, -1.137766096557033, -0.12478220356421954, -0.19373919684668203, -0.3513108245815253]",215
216,166.838765291973,0.668,"[-0.018378541337981974, 0.04596483044853209, -0.09987181736961728, -0.018919078705263076, 0.2505720974623521, -0.822971982006424, 0.7478423988227167, 0.03792064389498674, 0.13324561459186754, -0.7812636938537352, 1.1120998430442408, 0.7620045696906751, 1.047955762531354, 0.9864331400988999, -0.012814609062970418, 1.045139474284315, -1.3856439361872201, 0.012528973668366007, -0.03470863016863068, 4.000727251694407, 0.7700562026630647, 0.2938129696629317, -2.051816690505065, -0.1114059971257414, -0.03765454149858414, 4.107643990161857, 0.08694408873136214, -0.01961031430490337, -4.083606313495777, -1.1129643500332271]",216
217,0.0,1.745,"[-0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 8.225654496546287e-09, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0]",217
218,0.0,1.846,"[-5.8000336436804355e-11, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 3.039061430578012e-11, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0]",218
219,0.0,1.684,"[0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 9.621585609899121e-11, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0]",219
220,247.395631267181,0.496,"[-5.12, 0.8247711625680391, 1.939210378929428, 1.9336196441494102, 1.15711697847662, 2.7731148989482794, 0.8413248087926716, 2.102601654019984, -1.0733458790293615, 4.765587121240156, 0.05375647802046371, 0.7206861652040772, -2.06275129298628, 0.15852073502944133, -1.1080896523700634, 0.16581051077049505, 3.147613953423665, -1.261189614481999, -1.2439350107692948, 0.5999192671049131, 2.9463947269059894, 0.9357152655706433, -2.190880720822394, -0.18059950148331738, 0.8630852777441472, 2.0471315603667937, -0.9159876211208515, 0.9179754887068357, -0.885354661629624, -2.035640678085627]",220
221,271.624308678047,0.64,"[-1.204250456273477, 0.09174733069412291, -2.859429316817453, 1.0482223564404405, -0.11421579956135217, -3.036957153631329, 3.927600569089109, -3.1606397691555377, 3.0027501559877874, 2.9110443185232944, 0.5434990057864734, 0.01890942390386782, 2.3002974038457413, 0.06539018259994259, -0.1655482709197201, 1.9773364125392219, -1.0604216704469553, 3.0776921403540163, -3.0357418743977194, 2.820643332139528, -2.01279354983428, -0.1945045123444985, 2.8236604365897673, -0.40380017513161676, 4.950261069522599, 0.9947979495560825, -2.795255459924374, -0.16866856714763276, 1.1273409457999388, 2.9623176861418252]",221
222,295.124180922078,0.675,"[-2.0570322898830207, 2.78268184005479, 0.026124702657239866, 1.8981390394524935, -0.9838117272345644, 0.17727047313458127, 0.8573024231876798, 0.07251084998273026, 1.9377288914788304, -2.0724460323674636, 2.964940708120882, 0.5853152056204313, 1.1538307098430234, -0.6625428246763561, 4.987321233713032, 0.7305857073274615, -2.099402839253794, -1.2365237247485712, 1.8398360340015574, 2.986095411232287, 5.12, 2.795244529519685, -2.933933281705199, 0.16432547444075216, 1.6487360986419228, -0.03416720654721813, 1.7240488731146641, -0.21682237394728707, 2.9870488374914705, 0.3996564776110648]",222
223,33.2511645405521,0.723,"[1.0355440856454732, 0.04803191885808075, -0.0018158869829698807, -1.0085533386230752, -0.12590398345917544, -1.9934643299493402, 0.08439834733183049, -0.004395515198916073, -0.05488851782706606, 0.012450027797417856, -0.04123414770511806, -0.9625587731342032, -0.042008321988179276, 0.09064696664322423, -0.0005784161294109261, 0.013648116901379764, 0.9890522100183604, 0.029645452972008674, -0.05181648123113566, 0.04407262774633955, -0.016344765317746396, -0.04983944542933891, 0.01721826121061518, 0.016269260572142927, 0.9850846899972407, 0.0006956972058716867, -0.1754360452904571, 0.054535523683398306, -0.012703438681358285, -0.21839175422844959]",223
224,47.0697996948943,0.703,"[0.07517721820421495, -0.027226732774896917, -0.026711764149104308, 0.017198062964090478, 0.02192057170232492, -0.00495870729071795, 0.0015581563951538857, 0.06108096880759308, 1.0270808741274635, 0.06079336111188458, -0.06992788077742788, -3.000511312451305, 0.023120594662623725, 0.023927674652456404, -0.04587905039026947, 0.01844142161229298, -0.017967525522664708, 0.09418154516790223, 0.001494654598272302, -0.13242499614641579, -0.021801139868846634, -0.011579468524043894, 0.09262645193906438, -0.10126055373545546, -0.21572239358976156, 0.003231601767675125, 0.8911265044573442, -3.0080748334404017, -0.11662753808061092, -0.06434968230508921]",224
225,15.0853129301937,0.694,"[-0.0003338002598205698, 0.0006405037177717202, 0.11011383767446321, -0.015477440679965255, -0.012008765482422622, 0.00939186875791316, -0.09970733974574963, -8.008422500083399e-05, 0.05615340830431903, -0.003977647725163075, -0.06232938558974168, -0.10650622128158399, 0.017122450202430212, -0.004077972849593908, 0.014487255256117444, -0.00890656863743287, 1.0319090546407714, -0.9644694237407615, -0.04267036646792797, 0.0337872821273924, -0.016049012688226928, 0.012511488139887299, 0.9888934153762534, -0.11725086691400437, -0.029007420225258346, 0.010492086048642275, -0.010507612015852744, -0.0007873347607241919, -0.005021195450535701, 0.02897655363912773]",225
